Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Residancy_Altitude,Looking_at_poles_results,Yearly_ExpensesK,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Garden_sqr_meter_per_person_in_residancy_area,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Whites,3,583.3674891,184327.0939,Military,194.4558297,No,947.9124087,No,Male,After_16:00,0.686835265,0.334370336,0.719141744,0.609103758,4.52069934,9.467150648,8414,74.82264717,965.249406,11409.6229,115293.86,Yes,898537.9346,31.06846321,1865325.5,38.62412891,38017.52553,30,45_and_up,0,1440.893893,14,Car,Student_or_Unemployed,954.7563743,0,Yes
Blues,4,643.7199322,127236.987,Education,214.5733107,No,592.9767621,No,Male,After_16:00,0.098188457,0.467865023,7.548062091,8.757294994,8.336714061,0.526729377,5037,15.50325884,663.7455898,7257.258801,77780.39855,Yes,351621.4404,25.76326047,882354.1817,66.32618045,46266.27899,100,Below_30,0,974.0631942,4,Car,Hightech,634.7889743,6,No
Pinks,9,249.660979,77132.38536,Military,83.22032635,No,926.8455045,No,Male,By_16:00,0.056601027,0.994778178,8.612669883,6.992958342,6.382874248,9.24563589,3888,26.00292533,157.9842526,9584.42355,33823.81216,Yes,859042.5893,12.56917867,51090.92398,94.32399531,7018.843044,30,30-45,2,352.8855598,19,Foot_or_bicycle,Public_Sector,236.0303641,2,Yes
Reds,6,343.7185219,74091.97181,Education,114.5728406,No,646.6800631,No,Male,After_16:00,0.448022104,0.77404813,6.182529007,9.23699104,9.529103334,1.663458657,4002,85.03480284,716.6588675,7900.118366,85237.03231,Yes,418195.104,26.77048501,1028591.795,37.97835317,13251.50865,100,45_and_up,2,1077.286244,3,Car,Services_or_Retail,735.2505148,2,No
Oranges,7,464.1186208,65521.20735,Financial,154.7062069,No,423.5202236,Yes,Male,By_16:00,0.454796335,0.69324683,7.072711368,5.800809597,9.824195509,2.586026741,4385,29.81711072,581.4247926,5398.051821,70613.19732,Yes,179369.3798,24.11275166,677277.8544,89.89537538,24098.71667,60,45_and_up,1,933.0119467,8,Car,Industry_or_other,734.7552219,0,No
Greys,4,929.2270401,195174.1285,Environment,309.7423467,No,630.1176788,No,Female,By_16:00,0.372884834,0.24631709,2.32872593,3.192481957,5.314979816,2.232220084,3488,15.89657944,590.314671,7481.80613,72656.82933,Yes,397048.2892,24.29639214,698222.9242,79.58795149,96260.06368,90,Below_30,2,914.2874741,15,Foot_or_bicycle,Public_Sector,639.9850047,1,No
Oranges,1,75.28990066,9977.4906,Financial,25.09663355,No,397.5629073,Yes,Male,By_16:00,0.248500903,0.511386044,2.547415069,9.910452955,7.219798851,0.228794082,9143,81.26068625,568.0958875,5111.820848,69748.669,Yes,158056.2653,23.83476216,646636.1519,23.59473053,664.9376493,60,30-45,1,932.3997325,13,Foot_or_bicycle,Services_or_Retail,762.7142861,1,No
Whites,2,502.6902549,5114.969915,Foreign_Affairs,167.5634183,No,30.52557632,Yes,Female,By_16:00,0.547287358,0.213668421,4.124957684,8.023368791,3.097611254,7.359538281,5877,83.57777512,525.9251222,1357.106008,56892.86957,Yes,931.8108099,22.93305741,553856.7298,50.90405776,28255.06257,40,30-45,1,787.2531023,5,Motorcycle_or_truck,Industry_or_other,621.7358693,0,Yes
Oranges,6,921.7204054,124824.2053,Education,307.2401351,No,406.2757142,Yes,Male,After_16:00,0.981094603,0.280373223,7.880739586,3.712583184,9.010709513,3.511139785,3542,82.66760577,594.1342216,5251.025585,60791.90788,Yes,165059.956,24.37486865,707180.8133,46.53451557,94713.74078,100,45_and_up,2,962.1438468,11,Motorcycle_or_truck,Services_or_Retail,773.5909518,1,No
Reds,7,83.09495457,16372.03361,Environment,27.69831819,No,591.0840326,No,Female,After_16:00,0.103284871,0.774858726,2.613724589,8.974184408,4.80421935,0.136710375,6056,53.27657976,656.4632893,7223.766905,79973.40411,Yes,349380.3336,25.62153956,863246.0503,20.9766025,804.8951487,90,45_and_up,3,1028.358242,18,Public_or_other,Hightech,756.8657569,1,No
Yellows,1,318.2697611,45191.81905,Social,106.0899204,No,425.9765573,Yes,Male,By_16:00,0.808664751,0.761962664,8.523713038,8.89771949,7.680084833,6.497529109,4334,81.58649227,620.5946552,5500.954884,71739.93071,Yes,181456.0274,24.9117373,771357.1139,61.49271801,11371.16112,70,30-45,3,923.9753849,17,Motorcycle_or_truck,Services_or_Retail,645.6850788,1,No
Yellows,8,673.9980161,76445.48385,Education,224.6660054,No,340.2627991,Yes,Male,After_16:00,0.396321935,0.620301648,8.603058793,4.206402283,1.605958212,7.81754632,7520,45.47697662,637.1274346,4676.88286,72077.83274,Yes,115778.7724,25.24138337,812879.2234,33.05002276,50709.47998,100,Below_30,2,940.5533707,8,Car,Public_Sector,666.2247993,1,No
Pinks,5,178.5050145,33748.50857,Military,59.50167148,No,567.1858912,No,Male,By_16:00,0.570661281,0.971185499,2.770320396,5.705837221,3.105904269,5.309464985,3199,98.55237396,84.13612936,5840.131171,21146.56441,Yes,321699.8352,9.172574849,14942.5065,20.71396795,3609.950581,30,30-45,3,236.2131471,3,Car,Services_or_Retail,207.5440832,0,Yes
Blues,4,746.370478,111559.9434,Healthcare,248.7901593,No,448.4097911,Yes,Female,By_16:00,0.946285842,0.491493716,7.184864543,0.495788075,3.380067751,9.302268687,5697,98.94762589,593.1061417,5670.310194,69480.85945,Yes,201071.3407,24.35377059,704634.6963,86.35184192,62155.33355,80,Below_30,1,891.8843689,18,Public_or_other,Industry_or_other,626.4957244,2,No
Blues,9,263.2158059,52357.62711,Environment,87.73860197,No,596.7456278,No,Female,After_16:00,0.800574974,0.427313994,9.780263414,8.714979393,7.200866956,6.408235263,9555,53.18291429,650.0416537,7267.539585,78359.85085,Yes,356105.3443,25.49591445,846419.9114,63.5635616,7795.800877,90,45_and_up,3,997.1434182,2,Public_or_other,Industry_or_other,704.8627342,0,No
Yellows,10,505.3659735,67026.51227,Education,180.3874967,No,397.8889505,Yes,Female,By_16:00,0.709037803,0.141537907,6.754169401,5.887772704,0.793648565,2.086512307,9358,2.741337707,595.9522268,5170.793959,67939.89063,Yes,158315.6169,24.41213278,711312.9414,57.43256812,28555.65168,100,Below_30,3,869.6154714,6,Foot_or_bicycle,Services_or_Retail,586.9391444,0,No
Blues,6,464.5971061,93970.42172,Financial,154.865702,No,606.7865285,No,Male,By_16:00,0.899547004,0.02244113,4.990416868,9.915836272,3.804099229,8.643021754,9200,63.81091967,648.0695649,7364.004415,77679.952,Yes,368189.8912,25.45721047,841279.8482,70.85753756,24148.25137,60,45_and_up,1,981.3111705,2,Public_or_other,Hightech,674.7398186,0,No
Yellows,1,213.4046161,28978.36746,Social,71.13487205,No,407.3721738,Yes,Female,By_16:00,0.5458688,0.899576547,5.230542498,9.796271282,0.123605335,1.467362454,6828,49.86791271,534.0432606,5141.808259,62699.67795,Yes,165952.088,23.10937603,571389.2106,62.69295041,5141.304894,70,Below_30,1,805.0911552,7,Car,Industry_or_other,567.4300065,0,No
Whites,9,386.5705499,83354.97727,Foreign_Affairs,128.85685,No,646.8804514,No,Male,By_16:00,0.338873884,0.53936844,2.885076099,0.396417864,2.823717052,0.448537907,8239,16.20750534,812.0363183,8092.87715,91164.77251,Yes,418454.3183,28.49625095,1320123.927,38.57478236,16742.94464,40,Below_30,1,1126.062022,20,Motorcycle_or_truck,Services_or_Retail,661.0825816,3,Yes
Browns,7,1751.108402,134211.3041,Financial,583.7028008,Yes,229.9308894,Yes,Female,After_16:00,0.912229702,0.042897735,6.111583863,1.410333433,3.685080612,3.132641006,4083,76.45670418,446.1819874,3191.672869,40201.24606,No,52868.21389,21.12302032,398422.6566,7.709050062,341302.6624,60,Below_30,0,437.5538765,18,Public_or_other,Industry_or_other,25.99399783,0,No
Blues,8,163.6440975,24116.84213,Education,54.54803249,No,442.12121,Yes,Male,By_16:00,0.211968846,0.781745711,6.126833654,7.261658676,0.750398918,0.824898658,9903,82.57805035,598.3910591,5617.994219,69639.37673,Yes,195471.1644,24.46203301,717215.4939,94.56781214,3040.035882,100,30-45,5,892.5908444,18,Car,Services_or_Retail,619.6535403,0,No
Greys,3,214.459694,44027.1765,Financial,71.48656465,No,615.8804344,No,Male,After_16:00,0.218285432,0.240898709,5.949185884,6.27653549,3.682471125,4.560005108,6806,61.47354573,577.2928938,7313.390132,70749.28546,Yes,379308.7095,24.02692019,667772.9155,75.31575207,5191.815491,60,30-45,2,887.5839647,18,Car,Services_or_Retail,612.8646337,0,No
Pinks,9,475.9553219,79572.73147,Other,158.651774,No,501.5558886,No,Female,By_16:00,0.784291862,0.329065883,9.093987984,0.884788597,6.924657281,6.551833185,7678,15.36872992,347.7979063,5711.154698,57712.32035,Yes,251558.3094,18.64934064,243367.1073,87.30868439,25339.03716,50,30-45,3,827.5658294,11,Car,Student_or_Unemployed,928.7842498,0,Yes
Yellows,8,327.9533703,41548.92922,Financial,109.3177901,No,380.0747269,Yes,Female,After_16:00,0.440299856,0.500376993,7.22808847,2.93197118,6.717697692,4.296265363,8665,38.79631362,573.9815361,4948.710341,66179.57172,Yes,144456.798,23.95791176,659899.6727,56.13481973,12069.69703,60,30-45,1,854.5860394,2,Foot_or_bicycle,Public_Sector,599.9903684,2,No
Greens,3,231.4469754,47546.50645,Other,77.14899181,No,616.2945923,No,Male,By_16:00,0.4825707,0.717474468,0.85802431,9.496448354,2.464202247,5.436048403,9249,91.44745436,943.7215091,8050.388941,96163.29209,Yes,379819.0245,30.7200506,1782289.849,93.78962927,6039.115929,50,45_and_up,2,1132.469324,20,Foot_or_bicycle,Student_or_Unemployed,442.9810126,0,Yes
Blues,9,371.7836706,51626.21952,Education,123.9278902,No,416.5827356,Yes,Male,By_16:00,0.05738737,0.536675368,7.621845661,8.30807206,0.758686368,2.347635133,8841,27.48219955,592.4600565,5350.747469,67967.04008,Yes,173541.1756,24.34050239,703030.8688,26.90198673,15492.04986,100,Below_30,2,868.0968691,12,Public_or_other,Services_or_Retail,586.4490894,0,No
Reds,10,59.95633741,7434.246661,Education,19.9854458,No,371.9830288,Yes,Female,By_16:00,0.624276907,0.807577732,3.101267566,4.068906624,1.273487189,4.137187502,3785,26.4332531,708.6161276,5137.062543,81625.37038,Yes,138371.3737,26.61984462,1005464.849,24.60834431,429.4034898,100,45_and_up,0,1079.569528,10,Motorcycle_or_truck,Student_or_Unemployed,809.2334209,0,No
Purples,9,-199.7480938,-46228.74811,Education,-66.58269794,Yes,694.3057212,No,Female,After_16:00,0.800469081,0.301682645,4.489841594,3.304395038,3.326432845,9.764505355,3894,36.39901427,529.5895169,8002.236246,67416.88451,No,482060.4345,23.01281202,562210.3545,42.4847363,4376.672967,100,45_and_up,2,834.0290917,5,Motorcycle_or_truck,Industry_or_other,575.9359087,0,Yes
Greens,6,404.2310751,64446.45749,Foreign_Affairs,134.7436917,No,478.289237,Yes,Male,By_16:00,0.260271079,0.139255685,1.041405431,8.368846027,8.019841495,9.588055857,6084,55.09265522,401.9229795,5586.738329,44796.26804,Yes,228760.5942,20.04801685,323768.6048,81.59279197,18300.60614,40,45_and_up,2,507.6359673,5,Car,Hightech,196.1527241,0,Yes
Pinks,2,337.9482492,90882.61036,Other,112.6494164,No,806.7739121,No,Female,By_16:00,0.346221368,0.633431748,6.633388042,1.099456702,5.011266936,1.331466248,8097,40.44794645,757.3644915,9582.468104,94343.85103,Yes,650884.1453,27.52025602,1148890.004,12.84094367,12812.54043,50,Below_30,2,1197.947503,10,Public_or_other,Industry_or_other,871.2841395,1,Yes
Blues,4,226.7840669,33284.99215,Financial,75.59468897,No,440.3086063,Yes,Female,After_16:00,0.558985556,0.306937749,5.275736358,9.539707678,5.15186833,6.016615471,8581,70.1009904,581.4130334,5565.91213,68080.64848,Yes,193871.6688,24.11250782,677144.8158,21.98663722,5800.15169,60,Below_30,6,873.4408408,12,Motorcycle_or_truck,Industry_or_other,612.2765003,0,No
Blues,8,176.7852725,24286.02709,Healthcare,58.92842418,No,412.1275501,Yes,Female,After_16:00,0.516588735,0.007719101,8.260904509,9.826954659,4.885533584,3.513965772,4588,40.10143415,581.150226,5283.575953,67111.41731,Yes,169849.1176,24.1070576,676485.1774,98.08178926,3541.4876,80,30-45,2,860.1877602,19,Public_or_other,Hightech,591.8796036,3,No
Oranges,10,677.6458263,97353.43151,Environment,225.8819421,No,430.992538,Yes,Male,By_16:00,0.411521006,0.752968612,5.823901608,4.977507298,4.086949923,2.173961534,6083,68.65828072,593.0001363,5495.925653,72861.30386,Yes,185754.5678,24.35159412,704526.0298,84.79849654,51258.5337,90,45_and_up,0,970.1563288,1,Motorcycle_or_truck,Student_or_Unemployed,786.7139046,1,No
Oranges,2,931.0636092,258910.2368,Social,310.3545364,No,834.2402201,No,Female,After_16:00,0.138795387,0.722350859,9.208691325,2.804820903,2.657321224,4.29034109,4933,37.98044303,871.1364809,10084.67516,101029.1759,Yes,695956.7448,29.51502128,1519347.698,18.91303451,96640.2928,70,45_and_up,2,1240.407153,19,Foot_or_bicycle,Student_or_Unemployed,745.9205955,2,No
Browns,8,1047.596775,221931.5874,Financial,349.198925,Yes,635.5448757,No,Female,After_16:00,0.042872278,0.290257597,8.647024289,1.823476902,6.862069767,0.613297862,7077,99.70773787,222.639465,6800.727687,47004.43736,No,403917.289,14.92110804,100581.7301,14.43389787,122299.0881,60,30-45,3,663.6912512,17,Public_or_other,Student_or_Unemployed,799.5224902,1,No
Oranges,6,264.6064102,37113.90856,Social,88.20213675,No,420.7824201,Yes,Male,After_16:00,0.634284379,0.160163744,4.781672445,2.619769247,6.400090763,8.082914995,4308,75.75696148,552.7212519,5313.266705,68393.18505,Yes,177057.845,23.5100245,612172.4419,42.23084836,7877.819064,70,30-45,1,909.5748418,9,Public_or_other,Public_Sector,740.0949461,0,No
Greys,7,361.4146079,76077.65708,Environment,120.471536,No,631.4990214,No,Male,After_16:00,0.090856743,0.350132987,0.771175551,7.481737351,3.348637966,1.892470925,8624,79.83536853,566.425989,7447.842193,70558.07608,Yes,398791.0141,23.79970565,642949.1061,33.4386372,14643.86251,90,45_and_up,2,888.3357618,4,Motorcycle_or_truck,Student_or_Unemployed,630.8049389,0,No
Greens,9,369.4315667,99809.88995,Foreign_Affairs,123.1438556,No,810.5145765,No,Male,After_16:00,0.112394894,0.166856976,5.971162147,8.758961339,1.522575256,2.002875367,6867,8.223347506,918.8146061,9942.774977,92063.83297,Yes,656933.8787,30.31195484,1689468.898,12.61856803,15297.55302,40,45_and_up,1,1011.895835,13,Car,Public_Sector,207.8224644,3,Yes
Oranges,2,996.201731,146806.5667,Social,332.0672437,No,442.0989106,Yes,Female,By_16:00,0.330105437,0.25116573,8.319060132,0.212450684,9.083794325,0.88379448,3691,6.608200097,581.8865284,5584.762163,73167.70837,Yes,195451.4468,24.12232427,678466.4455,56.81174921,110610.7216,70,30-45,2,983.1491714,6,Motorcycle_or_truck,Hightech,830.4828096,3,No
Yellows,9,790.171111,126315.1924,Financial,263.3903703,No,479.5740719,Yes,Male,By_16:00,0.110033097,0.309381424,2.693604371,4.79817753,7.182322838,5.439347546,4251,77.1595011,622.2986785,6040.338075,77382.97137,Yes,229991.2904,24.94591507,775846.3566,38.04911904,69647.87755,60,Below_30,4,1030.772259,1,Foot_or_bicycle,Services_or_Retail,845.4920815,0,No
Yellows,1,644.607214,125878.2701,Healthcare,214.8690713,No,585.8370834,No,Male,By_16:00,0.560304654,0.00387205,0.475741103,2.113179448,0.070450841,3.166424446,5221,85.34117111,605.6637571,7069.698348,77090.20069,Yes,343205.0883,24.61023684,735065.0918,60.19055387,46393.58689,80,30-45,3,1009.721735,19,Public_or_other,Student_or_Unemployed,812.0812912,1,No
Browns,3,1397.012196,233449.6007,Healthcare,465.6707319,Yes,501.3190324,No,Male,After_16:00,0.300959894,0.154750168,4.529782923,1.660461822,6.254235897,7.879966849,6608,25.98022697,693.8603404,6400.911005,82484.15088,No,251320.7722,26.34122891,964197.9629,66.43672453,217324.9013,80,Below_30,2,1075.756212,15,Motorcycle_or_truck,Services_or_Retail,802.3000043,1,No
Greens,1,264.3496715,85841.61061,Foreign_Affairs,88.11655717,No,974.1825301,No,Male,By_16:00,0.674344919,0.750844186,9.09981292,9.071937038,0.944146395,9.828333813,9540,70.03175719,932.645013,11607.11533,112248.3507,Yes,949031.602,30.53923727,1741553.956,12.73860168,7862.644204,40,30-45,1,1394.964997,7,Motorcycle_or_truck,Hightech,916.3324649,1,Yes
Browns,5,1287.353439,356383.3202,Education,429.117813,Yes,830.5022756,No,Male,By_16:00,0.316855739,0.518159699,7.291186326,4.241349928,8.113428489,0.595530879,4837,99.68079384,302.5778133,8910.178383,59866.90876,No,689734.0298,17.39476396,184883.7835,99.6615862,184581.2152,100,30-45,1,823.6777599,2,Public_or_other,Services_or_Retail,936.6150007,1,No
Yellows,4,462.0429751,60992.83384,Environment,154.014325,No,396.0205249,Yes,Male,After_16:00,0.417880989,0.857673388,8.508640386,6.476522831,5.016202572,7.364696215,5894,52.3615137,613.4091298,5187.023508,69342.05762,Yes,156832.2561,24.76709773,753536.1058,17.13041591,23884.42664,90,45_and_up,1,885.9524066,17,Foot_or_bicycle,Public_Sector,588.5642746,1,No
Blues,8,128.1708626,26273.73967,Education,42.72362085,No,614.9698725,No,Male,By_16:00,0.085600851,0.211536024,5.89749048,0.863300797,2.260882426,0.25143614,9284,30.23629852,664.1922555,7478.083236,78720.15353,Yes,378187.9441,25.77192766,883585.5129,38.04154422,1878.031399,100,30-45,4,988.189262,2,Public_or_other,Public_Sector,657.8384897,1,No
Whites,8,253.2722159,54311.67041,Military,84.42407197,No,643.3197209,No,Male,By_16:00,0.911431149,0.746270175,7.048483256,8.406689507,2.542156081,4.908993233,8827,65.48931315,876.5978171,8186.392843,103325.1396,Yes,413860.2633,29.60739464,1538468.65,90.64759552,7221.848,30,30-45,0,1337.202158,16,Public_or_other,Public_Sector,967.8643015,0,Yes
Reds,8,325.569543,38657.96104,Education,108.523181,No,356.2184659,Yes,Female,After_16:00,0.130377985,0.993015256,9.574047877,6.485943981,9.809620215,4.690123571,4231,56.44678576,674.7045351,4911.593729,78488.59238,Yes,126891.5954,25.97507527,911621.095,48.26352918,11895.80399,100,30-45,2,1044.084529,14,Public_or_other,Services_or_Retail,802.4572023,0,No
Blues,1,138.6738286,18132.27196,Healthcare,46.22460952,No,392.2644701,Yes,Female,After_16:00,0.804126831,0.964211738,3.674743734,7.81977881,0.944207329,3.653591061,6379,86.56981736,564.5686742,5051.78205,64930.6879,Yes,153871.4145,23.76065391,638447.2618,35.38730743,2192.939135,80,30-45,2,832.0490792,3,Foot_or_bicycle,Student_or_Unemployed,569.4216509,0,No
Blues,1,471.2773699,95394.56378,Education,157.0924566,No,607.2510789,No,Female,After_16:00,0.778994409,0.086992421,9.335099764,3.330690586,5.961393196,4.160181789,8912,8.606927888,655.993691,7384.498171,78036.79119,Yes,368753.8729,25.61237379,861935.0455,21.01459557,24845.13239,100,30-45,2,982.293942,9,Motorcycle_or_truck,Student_or_Unemployed,662.3490244,0,No
Greys,5,122.0614592,26205.93505,Social,40.68715308,No,644.0837727,No,Female,By_16:00,0.274601751,0.859216035,2.668316676,8.493597673,7.94620991,8.012828508,7568,81.29588733,594.7093811,7630.256489,73492.23765,Yes,414843.9062,24.386664,708663.2781,55.33174928,1706.131579,70,Below_30,1,924.9960165,20,Motorcycle_or_truck,Student_or_Unemployed,650.6983925,3,No
Yellows,9,432.338202,58702.73758,Environment,144.112734,No,407.3390043,Yes,Female,After_16:00,0.780837472,0.070908586,8.471585673,9.677530811,5.351942114,7.479571463,3648,17.83608636,632.4423769,5338.274797,74331.14932,Yes,165925.0644,25.14840705,801114.9721,83.35710787,20922.59284,90,30-45,0,975.3884764,14,Motorcycle_or_truck,Industry_or_other,730.9128735,0,No
Blues,10,852.7108982,127176.3069,Education,284.2369661,No,447.4305671,Yes,Male,After_16:00,0.635855812,0.23247366,6.611863002,8.606386052,8.995691901,6.225870023,3693,69.05325339,612.5067489,5699.319168,70746.49817,Yes,200194.1123,24.74887369,751401.2324,23.69380272,81084.88985,100,30-45,2,903.3825789,10,Motorcycle_or_truck,Student_or_Unemployed,614.7668964,2,No
Yellows,8,228.8933357,38172.18105,Education,76.29777858,No,500.3052744,No,Female,By_16:00,0.83130334,0.690581778,9.830566226,8.070542186,9.7212687,6.280093815,9989,64.51063761,683.3425463,6369.737836,82727.83458,Yes,250305.3676,26.14082145,935274.6043,66.70375159,5907.648795,100,Below_30,2,1090.152759,18,Motorcycle_or_truck,Services_or_Retail,850.2278789,2,No
Greens,1,1002.251066,242437.1405,Other,334.0836888,No,725.6778724,No,Female,After_16:00,0.000972326,0.153127715,4.906771788,8.266418972,0.365029778,9.25589229,4727,59.952719,821.1646484,8899.108021,92024.661,Yes,526608.3745,28.65597056,1349966.914,7.558943983,111955.9948,50,Below_30,2,1115.854347,3,Public_or_other,Public_Sector,608.4767519,0,Yes
Reds,3,200.8731205,39561.49763,Environment,66.95770683,No,590.8430784,No,Female,By_16:00,0.452028,0.963757135,9.896583175,3.379937564,4.841937325,1.269405105,4816,21.88786753,654.7192545,7217.869293,78091.12399,Yes,349095.5433,25.58748238,858596.7194,13.07502543,4560.292211,90,Below_30,0,988.9675346,18,Foot_or_bicycle,Services_or_Retail,681.2717954,0,No
Yellows,8,100.0779627,13453.5408,Environment,33.35932091,No,403.2918068,Yes,Female,By_16:00,0.849130549,0.438267087,7.541139829,8.526595091,1.487993493,5.03018226,7181,91.6314601,592.5172934,5217.952655,67091.11723,Yes,162644.2814,24.34167811,703124.7679,20.87546661,1156.203612,90,Below_30,0,852.5898109,19,Motorcycle_or_truck,Hightech,557.9901322,0,No
